latitude,longitude,band1,band2,band3,band4,band5,band6,band7,value
-8685000.0,184950.0,2871.422767497989,4213.214802896219,2987.787610619469,3034.630329847144,4132.032180209171,3020.530571198713,1831.2131938857603,196.1
-8685000.0,189900.0,3106.9112207151666,4244.401561857789,3238.9120427455814,3254.8935470612414,4145.173037402384,3085.3127825729553,1902.3300452116728,195.6
-8685000.0,199800.0,3147.3217427733557,4292.107247591119,3272.7080016757436,3296.247172182656,4183.233766233766,3109.607875994973,1917.1763720150816,196.5
-8685000.0,214650.0,3166.1157766000815,4426.366897676315,3280.7578475336322,3321.1932327761924,4304.914798206278,3160.2759885854057,1927.5046881369751,198.2
-8685000.0,225000.0,3233.0471619365608,4413.855592654424,3356.3977462437397,3384.4273789649415,4316.6118530884805,3150.2449916527544,1927.8426544240401,198.7
-8685000.0,259650.0,3204.9689669252757,4617.336463862801,3332.5108207431604,3371.8709677419356,4484.939158840343,3229.1674152715395,1924.1861984483462,198.6
-8685000.0,264600.0,3246.5498551923874,4677.424079437319,3369.7658254033927,3412.0231692180387,4543.76954902772,3247.454695904013,1932.7149358709144,198.4
-8685000.0,284850.0,3110.7409863240778,4486.406547865728,3241.4823870700375,3277.9017820140903,4275.771239121425,2998.4210526315787,1796.7041027766265,200.8
-8685000.0,289800.0,3108.7300411522633,4344.7144032921815,3227.320987654321,3272.5827160493827,4062.7893004115226,2869.2172839506175,1764.9909465020576,205.5
-8679600.0,99900.0,3239.6091794158556,4266.490959666203,3288.173388966157,3314.4742698191935,4379.854427445526,3198.623087621697,1997.7088548910524,229.0
-8679600.0,109800.0,3523.4167845355964,4472.36350777935,3620.178689297501,3624.75954738331,4374.479962281943,3150.5200377180577,1975.7020273455917,222.0
-8679600.0,114750.0,2732.7014755959135,4281.429057888763,2846.668180098373,2879.49943246311,4208.110858872494,2869.622020431328,1722.2954975406735,219.4
-8679600.0,164700.0,3358.6789819376027,4598.180213464696,3489.5734811165844,3517.035303776683,4460.787356321839,3216.0139573070605,1923.371921182266,193.0
-8679600.0,169650.0,3283.767793240557,4516.737972166998,3424.1570576540757,3443.0286282306165,4404.712922465209,3171.410337972167,1898.0417495029822,193.8
-8679600.0,174600.0,3182.705112960761,4330.511692429647,3316.5707491082044,3332.9583828775267,4239.065794688862,3103.65715418153,1883.7855727308759,194.6
-8679600.0,184950.0,3079.8165728077233,4310.957763475462,3199.085679806919,3231.019308125503,4195.577232502012,3110.3443282381336,1899.7316975060337,194.5
-8679600.0,189900.0,3119.7834471675374,4266.362394535959,3259.0936118923264,3271.59501807955,4221.724387304138,3076.091603053435,1872.7637605464042,194.2
-8679600.0,199800.0,3275.5427298501418,4335.3596597812875,3402.787768327258,3420.6699068448766,4255.645605508303,3184.9542324827867,1972.0093155123532,195.7
-8679600.0,219600.0,3182.1753731343283,4300.296434494196,3307.957296849088,3327.7342454394693,4209.0228026534,3123.525290215589,1933.9166666666667,197.7
-8679600.0,254700.0,3273.3398098387765,4565.942124844977,3404.334849111203,3431.1860272840017,4438.2827614716825,3214.2153782554774,1955.0615957007028,199.1
-8679600.0,264600.0,3218.9395061728396,4614.164197530864,3336.739094650206,3382.90987654321,4461.400823045267,3206.4510288065844,1925.371193415638,198.5
-8679600.0,279900.0,3098.2677433064173,4497.1202719932,3210.1253718657035,3275.123671908202,4299.996600084998,3029.402889927752,1803.6510837229068,199.3
-8674650.0,99900.0,3707.242310106717,4425.573132454489,3724.1632140615193,3738.925925925926,4545.855618330194,3481.1337099811676,2234.350910232266,245.7
-8674650.0,104850.0,3167.50329566855,3966.385593220339,3191.0433145009415,3199.9392655367233,4152.869585687382,3111.9717514124295,1965.0353107344633,234.5
-8674650.0,124650.0,3743.7868852459014,4752.665863066538,3827.142719382835,3856.377049180328,4667.001446480232,3404.9488910318228,2168.2097396335585,217.6
-8674650.0,129600.0,3431.567420109119,4744.091192517537,3530.549493374903,3570.944271239283,4648.23460639127,3357.865549493375,2083.378409976617,215.1
-8674650.0,135000.0,3653.190539345712,4860.998673740053,3762.071618037135,3789.9783377542,4692.727674624226,3375.0327144120247,2082.924403183024,221.0
-8674650.0,144900.0,3308.9765220851573,4672.9235972940705,3457.649025069638,3465.717867091126,4534.994428969359,3183.101074413052,1891.8428173497812,201.7
-8674650.0,174600.0,3591.2675401521556,4605.223584108199,3711.9442096365174,3733.7675401521556,4449.628909551987,3290.997886728656,2020.072696534235,193.3
-8674650.0,184950.0,3049.7274180655477,4244.1806554756195,3183.4408473221424,3204.6454836131097,4141.187450039968,3069.0455635491608,1859.7617905675459,192.9
-8674650.0,189900.0,3298.7072975140336,4349.278668805132,3433.5817963111467,3446.8704891740176,4255.180032076984,3170.1391339214115,1945.1591820368885,191.7
-8674650.0,199800.0,3261.0990507635165,4309.733388361536,3392.0553033429633,3402.963268675196,4234.217498968222,3138.7973586463063,1928.7168799009492,194.8
-8674650.0,219600.0,3247.43538524256,4340.736241337138,3374.9453730126374,3394.5075417855687,4237.943334692213,3141.8312270688953,1935.6587851610273,197.1
-8674650.0,225000.0,3271.1539701733172,4347.619508262797,3394.496170898831,3416.8919790407094,4266.1313986295845,3166.6408706166867,1957.0777912132205,197.8
-8674650.0,229950.0,3161.596709470305,4263.493579454253,3292.5501605136437,3310.2917335473517,4198.848314606742,3061.4935794542534,1875.1007223113966,197.9
-8674650.0,249750.0,3305.4068548387095,4472.839112903226,3429.9572580645163,3460.976612903226,4342.939516129032,3152.2810483870967,1905.446370967742,199.2
-8674650.0,254700.0,3194.9615699100573,4487.211365494685,3310.0715453802127,3357.140637775961,4332.248569092396,3145.260834014718,1893.027800490597,199.3
-8674650.0,274950.0,3192.1264174716507,4454.614867702646,3311.8433431331373,3350.1129777404453,4371.464090718186,3130.1108777824443,1894.3481730365393,199.1
-8669700.0,104850.0,3875.1639344262294,4658.486885245901,3869.6721311475408,3922.9131147540984,4817.519672131148,3640.6672131147543,2374.838524590164,248.1
-8669700.0,124650.0,3280.5333609614586,4699.868213841691,3339.8110236220473,3411.8251139660174,4718.1620389556565,3410.0319104848736,2090.7434728553667,226.5
-8669700.0,129600.0,3164.405809859155,4465.793133802817,3250.8802816901407,3294.2051056338028,4384.036531690141,3187.3829225352115,1972.0497359154929,221.0
-8669700.0,135000.0,3644.1801601423485,4713.483985765125,3751.379003558719,3760.3745551601423,4560.409252669039,3312.717971530249,2062.860765124555,216.2
-8669700.0,139950.0,3685.5215146299483,4771.633820998279,3793.796901893287,3806.997418244406,4587.347676419966,3347.290447504303,2060.9423407917384,209.0
-8669700.0,144900.0,4104.017107309487,4940.32244686366,4215.019180922758,4213.313634007258,4760.279937791602,3478.686365992742,2154.4893727319854,201.9
-8669700.0,154800.0,4142.190452995616,5116.271797369703,4251.36580613736,4275.806137359961,4890.673161227472,3555.114466634194,2139.352654651729,200.5
-8669700.0,194850.0,3416.828856152513,4412.042027729636,3534.6954072790295,3552.9454072790295,4289.970537261698,3265.9571057192375,2018.1971403812825,191.9
-8669700.0,225000.0,3244.0662435541453,4337.921459738199,3373.6667988893296,3394.1733439111463,4247.882189607299,3133.0095200317332,1917.0194367314557,196.6
-8669700.0,244800.0,3093.618084700496,4240.785196489889,3232.600915681038,3249.944296070202,4113.276230446395,3010.243418542541,1819.6001526135062,198.4
-8669700.0,249750.0,3186.484907120743,4339.86919504644,3313.2403250773996,3340.25193498452,4238.664473684211,3080.9442724458204,1871.391640866873,199.0
-8669700.0,259650.0,3230.5193150139385,4394.6363998407005,3355.7041019514136,3382.1827956989246,4272.574671445639,3125.9299084030267,1905.767423337316,199.7
-8664750.0,94950.0,3594.03848075962,5026.43828085957,3629.0689655172414,3712.1719140429786,5039.511744127936,3648.4522738630685,2292.0284857571214,234.9
-8664750.0,114750.0,3446.9404194470926,4267.224976167779,3447.8036224976167,3478.007626310772,4467.0338417540515,3443.0686367969492,2210.225452812202,240.6
-8664750.0,129600.0,3517.321585903084,4601.082721488008,3618.9236417033776,3634.0161527165933,4533.712187958884,3250.101321585903,2015.9006363191386,228.5
-8664750.0,135000.0,3530.658061594203,4609.917119565217,3651.6096014492755,3654.0552536231885,4476.170289855072,3224.201992753623,2029.029438405797,218.6
-8664750.0,154800.0,3028.3321073924235,4644.168076498713,3150.028319235013,3205.614196395734,4577.901802133138,3245.5336520779697,1885.108127988231,193.9
-8664750.0,159750.0,2997.2374311926606,4509.44623853211,3112.4212844036697,3172.5966972477063,4424.801467889908,3171.7673394495414,1888.7144954128441,192.1
-8664750.0,164700.0,3135.62779060816,4508.632794457275,3259.050038491147,3295.1204772902233,4424.060046189376,3211.45765973826,1931.8364126250963,192.5
-8664750.0,169650.0,3035.7792408985283,4312.34546862897,3177.867544539117,3193.4744384198298,4238.065065840434,3057.843144848954,1832.379938032533,190.9
-8664750.0,225000.0,3118.969984202212,4275.428120063191,3255.647709320695,3274.2243285939967,4188.988941548183,3063.6169036334913,1858.7898894154819,195.4
-8664750.0,229950.0,3148.0572636433512,4303.142966948501,3286.3443504996158,3304.3285933897,4232.227517294389,3100.938508839354,1887.1279784780938,196.5
-8664750.0,234900.0,3248.729022324865,4377.598922247883,3374.8614318706695,3401.0900692840646,4262.102001539646,3159.134334103156,1927.3163972286375,197.8
-8664750.0,249750.0,3219.8897849462364,4293.164746543779,3348.0491551459295,3365.095238095238,4200.535330261137,3093.122503840246,1901.8072196620583,198.8
-8654850.0,94950.0,3248.0676009892827,4796.18219291014,3285.0886232481453,3372.260098928277,4792.0288540807915,3496.9987633965375,2187.6314921681783,238.0
-8654850.0,99900.0,3397.173407917384,5071.370481927711,3425.0167814113597,3527.8605851979346,5001.211273666093,3584.7293459552498,2224.9363166953526,235.1
-8654850.0,124650.0,3187.5693497044113,4238.461573442474,3209.5902683037743,3248.030013642565,4397.934060936789,3224.8235561618917,2011.2087312414733,235.6
-8654850.0,135000.0,3574.5431354359926,4744.744897959184,3642.8603896103896,3692.0783858998143,4698.485621521336,3463.9791280148424,2167.208719851577,224.4
-8654850.0,164700.0,3897.1235539102267,5027.0837575196665,3991.921332716335,4028.6867191115225,4836.5659416936605,3556.440536788524,2154.5872281351226,195.0
-8654850.0,184950.0,3476.901736745887,4525.003199268738,3601.774680073126,3615.321755027422,4389.827239488117,3223.6151736745887,1944.6252285191956,188.5
-8654850.0,189900.0,3446.3018117543083,4469.496685815289,3566.5766681396376,3580.5041979673,4352.492266902342,3228.868316394167,1967.8232434821034,188.8
-8654850.0,194850.0,3336.772124839675,4462.155194527576,3462.469431380932,3482.3552800342027,4363.513894826849,3212.3548525010688,1955.0654125694741,191.9
-8654850.0,199800.0,3389.821082390953,4585.748788368336,3506.3287560581584,3541.1486268174476,4478.792407108239,3283.7423263327946,1982.2621163166398,195.0
-8654850.0,219600.0,3554.455273698264,4606.813084112149,3689.6835781041386,3698.63595905652,4442.530485091233,3277.749888740543,1977.537160658656,195.1
-8654850.0,225000.0,3291.656765676568,4344.311056105611,3425.026402640264,3435.0577557755773,4253.50701320132,3145.6295379537955,1928.622112211221,195.8
-8654850.0,229950.0,3121.8879781420765,4192.813427010148,3253.906713505074,3268.1658860265416,4098.002341920374,3023.0636221701798,1852.314988290398,196.4
-8654850.0,244800.0,2995.597871531737,4117.047510452299,3134.8958570885593,3147.965032307108,4025.318890155834,2971.8719118206004,1824.9312048650704,197.5
-8649900.0,104850.0,3325.9908176650633,5093.37166593791,3352.1276781810234,3457.023174464364,5014.046786182772,3568.549628334062,2194.94009619589,236.3
-8649900.0,109800.0,3252.7010570824523,5105.401691331924,3291.456236786469,3390.8841437632136,5021.309090909091,3522.2317124735728,2164.017758985201,238.0
-8649900.0,135000.0,3222.4967797337913,4621.566337483899,3282.5109489051097,3347.2649205667667,4609.367539716616,3333.300558179476,2069.634177758695,224.4
-8649900.0,144900.0,3231.268272425249,4602.7284053156145,3326.8355481727576,3362.1794019933554,4617.077657807309,3313.768272425249,2036.935631229236,211.6
-8649900.0,159750.0,3952.9369024856596,4906.282026768642,4045.1524856596557,4067.854206500956,4803.032982791587,3550.5927342256214,2214.9278202676865,202.7
-8649900.0,189900.0,4272.625899280575,5045.9628297362115,4377.561750599521,4389.239208633094,4814.856115107914,3569.446642685851,2165.378896882494,189.7
-8649900.0,204750.0,3061.0,4554.636806596702,3173.9816341829087,3229.466266866567,4446.186656671664,3185.3650674662667,1865.608695652174,197.5
-8649900.0,225000.0,3848.5552984729293,4736.803794539565,3959.2887552059233,3973.851920407219,4534.206385932439,3405.43220731143,2087.628412771865,194.1
-8649900.0,229950.0,3730.5512528473805,4608.657403189066,3848.8906605922552,3859.227334851936,4440.455580865603,3349.6888382687926,2065.68701594533,195.0
-8649900.0,244800.0,2942.8861976163016,4183.963860053826,3073.8296808919645,3097.2971933871586,4108.806228373703,2983.6082276047673,1796.086120722799,196.9
-8644950.0,94950.0,3154.3668590272055,4669.463726298433,3183.860676009893,3270.732481450948,4660.041632316571,3397.8000824402307,2123.550700741962,241.2
-8644950.0,99900.0,3372.438664932813,5033.116168183788,3423.183355006502,3506.8248807975724,4883.433896835717,3505.6905071521455,2184.1902904204594,242.1
-8644950.0,104850.0,3404.8339207048457,5024.511894273128,3452.7947136563876,3532.7330396475772,4923.767841409692,3496.315859030837,2196.2762114537445,240.6
-8644950.0,114750.0,3327.9790301441676,5108.806902577545,3350.2922673656617,3469.0843162953256,4981.568807339449,3540.118392311053,2175.1839231105287,238.0
-8644950.0,129600.0,2891.419005613472,4357.521651964716,2931.326383319968,3013.158781074579,4358.374097834803,3148.5212510024057,1937.1804330392943,237.4
-8644950.0,135000.0,3023.9383259911892,4363.84501401682,3074.4729675610733,3144.47216659992,4380.340408490189,3192.573488185823,2004.5742891469763,235.8
-8644950.0,159750.0,3623.105514546244,4837.4168475901,3675.269648284846,3742.4976118106815,4759.2587928788535,3507.3438992618326,2213.2062527138514,212.0
-8644950.0,164700.0,3591.293439363817,4796.68310139165,3667.8572564612327,3720.5634194831014,4769.997216699801,3531.1367793240556,2186.4218687872763,210.8
-8644950.0,169650.0,3447.6270508203283,4641.83793517407,3551.2669067627053,3582.9659863945576,4593.622649059624,3347.9611844737897,2042.4465786314527,214.0
-8644950.0,184950.0,4008.6960591133006,4986.071428571428,4087.4970443349753,4124.498522167488,4840.459113300492,3558.9935960591133,2162.4118226600986,201.4
-8644950.0,189900.0,4402.58904109589,5296.895547945205,4508.9440639269405,4525.707762557077,5029.877283105023,3649.779680365297,2175.880707762557,196.6
-8644950.0,194850.0,3964.2261848897233,5024.435945565462,4045.7043641482874,4091.710933833881,4872.022993899578,3621.049272641952,2221.954950727358,195.3
-8644950.0,199800.0,3243.8653122648607,4724.754326561324,3338.3231753197892,3413.423250564334,4620.515425131678,3336.966892400301,2000.0522949586154,198.2
-8644950.0,214650.0,3301.0113770105922,4602.061985092193,3423.57238132601,3450.985092193017,4453.119262455865,3234.6987053746566,1928.6010200078463,199.5
-8644950.0,234900.0,3749.796264118158,4694.857080799305,3853.01954821894,3876.797567332754,4528.070807993049,3364.4678540399655,2061.068635968723,194.6
-8644950.0,244800.0,3299.566969577242,4326.836823389965,3420.818253654682,3439.9174239431054,4218.487554326353,3110.9968391939947,1903.4433030422758,195.0
-8640000.0,84600.0,3275.689701897019,4765.352755194219,3342.2041553748873,3390.8342366757,4603.62827461608,3272.7199638663055,2014.325654923216,240.7
-8640000.0,99900.0,3287.2909982174688,4906.373440285205,3338.6737967914437,3415.7054367201426,4713.388591800356,3387.1849376114083,2125.914438502674,236.7
-8640000.0,104850.0,3344.1853932584268,4974.0758426966295,3400.63436329588,3475.429307116105,4785.900280898876,3416.7823033707864,2139.755149812734,240.2
-8640000.0,109800.0,3704.9944834503513,4716.881143430291,3782.3455366098297,3786.2557673019055,4674.36960882648,3438.195586760281,2218.1349047141425,243.1
-8640000.0,114750.0,3000.127548980408,4615.545781687325,3025.078368652539,3117.855257896841,4568.207916833267,3306.293882447021,2051.767692922831,240.1
-8640000.0,124650.0,3484.402504472272,4735.809033989267,3524.7638640429336,3580.4235241502683,4726.717352415027,3490.7866726296957,2238.8774597495526,246.8
-8640000.0,129600.0,3028.74612244898,4437.465306122449,3077.599591836735,3134.3779591836733,4453.367755102041,3217.830612244898,2001.2506122448979,242.5
-8640000.0,135000.0,2982.9724660814045,4530.962490023942,3029.235833998404,3112.229449321628,4510.383479648843,3275.3475658419793,2034.8934557063048,235.1
-8640000.0,144900.0,2369.867461669506,4029.0057921635434,2435.4102214650766,2517.0994889267463,4056.491311754685,2813.872572402044,1656.9137989778535,232.6
-8640000.0,154800.0,2635.415127222029,4292.730219588707,2675.4803067270827,2773.6221680027884,4350.590798187522,3110.5081910073195,1862.5461833391425,234.8
-8640000.0,164700.0,2691.0504484304934,4082.8097907324363,2781.9488041853515,2826.174140508221,4100.926756352766,2909.6677877428997,1749.3979820627803,227.8
-8640000.0,174600.0,3389.2921635434413,4515.75,3489.934412265758,3513.33730834753,4457.049829642248,3208.164395229983,1978.3845826235095,225.1
-8640000.0,189900.0,4255.417780061665,5238.521582733813,4338.419835560123,4379.514388489209,4995.70246659815,3700.4470709146967,2231.1187050359713,203.2
-8640000.0,194850.0,3405.338348765432,4906.960262345679,3515.065586419753,3583.096450617284,4744.638888888889,3420.7827932098767,2002.6412037037037,201.3
-8640000.0,199800.0,2802.6953781512607,4527.892507002801,2916.1337535014004,2985.894257703081,4440.91806722689,3138.749299719888,1809.6995798319329,200.8
-8640000.0,214650.0,3467.2676910634855,4707.393044884755,3579.653457339264,3616.9822078447232,4594.474322684998,3294.1196926809544,1959.135058633239,199.0
-8640000.0,219600.0,3576.198425849213,4804.1681855840925,3703.101905550953,3732.672328086164,4651.456503728252,3283.8425849212927,1918.6545153272577,199.8
-8634600.0,74700.0,3255.9543744120415,4952.806679209783,3318.0921919096895,3402.5531514581376,4771.059736594544,3341.2643461900284,2018.986359360301,232.1
-8634600.0,94950.0,3095.9798747763866,4479.569767441861,3135.5344364937387,3201.019677996422,4402.790697674419,3187.0277280858677,2003.7338998211092,233.3
-8634600.0,99900.0,3165.0403011514613,4578.4136403897255,3219.210363153233,3277.971213463242,4496.144375553587,3249.791408325952,2048.832595217006,232.0
-8634600.0,109800.0,3417.2310704960837,4871.374673629243,3464.0935596170584,3530.402088772846,4796.196257615317,3483.9760661444734,2197.264577893821,247.3
-8634600.0,114750.0,3071.306502775575,4617.728390166534,3094.220459952419,3181.5634417129263,4613.363600317209,3358.7601110229975,2096.082474226804,242.5
-8634600.0,124650.0,3257.145115524929,4714.2034860154035,3253.84556141062,3362.8074584515607,4733.017024726389,3519.7381434941226,2203.4041345764085,243.7
-8634600.0,139950.0,2810.439781021898,4294.536496350365,2829.525182481752,2920.730291970803,4369.221167883212,3187.215328467153,1947.6715328467153,237.4
-8634600.0,144900.0,2368.0568221676604,3926.2949842160647,2417.6467905997897,2496.607506138197,3990.5019291476674,2788.7972641178535,1667.785338477727,231.6
-8634600.0,159750.0,2274.288642473118,3870.943884408602,2301.8151881720432,2411.313508064516,4069.459005376344,2940.805107526882,1711.2163978494623,231.7
-8634600.0,174600.0,3158.651851851852,4364.503703703704,3261.8916179337234,3278.085769980507,4351.180506822612,3157.8315789473686,1985.0109161793373,230.9
-8634600.0,184950.0,3362.956964892412,4454.909022272555,3435.033597583994,3477.1891279728197,4425.545866364666,3244.436013590034,1959.9750849377124,222.9
-8634600.0,194850.0,2401.2159703504044,4257.605795148248,2506.698113207547,2590.7183288409706,4200.623652291105,2875.977425876011,1615.19204851752,204.3
-8634600.0,219600.0,2913.482302466929,4378.251698248123,3037.649982123704,3067.988201644619,4253.580264569181,2957.748301751877,1726.012513407222,199.4
-8634600.0,225000.0,2610.495873452545,4301.177441540578,2745.7809491059147,2786.661623108666,4216.166093535076,2849.2321182943606,1622.264099037139,205.7
-8634600.0,244800.0,4347.274254742548,5130.030352303523,4477.420054200542,4474.290514905149,4823.502439024391,3543.919241192412,2113.3414634146343,200.1
-8624700.0,64800.0,3417.1578604044357,4373.070450097847,3564.2133072407046,3520.989562948467,4221.3444227005875,2912.920417482061,1769.3796477495107,223.5
-8624700.0,79650.0,3460.0178448867537,4528.142072752231,3593.413864104324,3565.717227179135,4407.035003431709,2998.105010295127,1833.6348661633494,229.4
-8624700.0,94950.0,3241.4111059262714,4721.601026598227,3316.7517498833413,3364.8791413905737,4581.528231451237,3183.5534297713484,1940.128324778348,232.3
-8624700.0,99900.0,3353.1645060348683,4595.034868126956,3463.270451497541,3462.756817165847,4454.20071524363,3107.143048725972,1925.0174340634778,231.7
-8624700.0,104850.0,3063.421686746988,4277.725384295803,3133.3090984628166,3167.8275862068967,4262.825508932281,3139.48940589946,1960.778977980889,241.6
-8624700.0,114750.0,2844.6545524100993,4000.005738332058,2860.777352716144,2929.953710788064,4165.184391736801,3180.8622800306043,1990.1947207345065,240.6
-8624700.0,124650.0,2688.5619771863117,3893.2467680608365,2695.7163498098857,2783.7475285171104,4051.7285171102662,3064.3444866920154,1915.7912547528517,239.2
-8624700.0,129600.0,2669.453078078078,3907.9155405405404,2691.7586336336335,2772.780780780781,4055.350225225225,3075.9444444444443,1924.5322822822823,229.2
-8624700.0,135000.0,2564.5909436834095,4025.5700152207,2587.3500761035007,2682.9737442922374,4055.312785388128,2919.9893455098936,1807.083713850837,224.1
-8624700.0,144900.0,2595.124954857349,4184.193932827736,2614.765980498375,2729.3680028891295,4129.617190321415,2937.7410617551463,1807.8847959552186,225.8
-8624700.0,154800.0,2387.9457152611812,3727.9105496756574,2397.5291908501194,2508.039945373848,3862.0645271423696,2816.194947080915,1713.219187435985,228.0
-8624700.0,164700.0,2293.8753680078507,3575.8259731763164,2279.3058554138042,2393.121033693163,3769.459273797841,2790.5178279358847,1692.0847235852143,227.3
-8624700.0,174600.0,2554.6465375779453,3965.737446668855,2564.2799474893336,2678.6993764358385,4168.947161142107,3158.133245815556,1885.0239579914671,223.4
-8624700.0,189900.0,3581.976246105919,4892.756230529595,3616.872274143302,3716.35007788162,4769.999221183801,3531.709890965732,2158.8769470404986,208.0
-8624700.0,225000.0,2863.6435501257633,4188.401365432986,2973.7700323392023,3000.833273445922,4140.553359683794,2878.9874236435503,1701.8713618397412,208.9
-8624700.0,234900.0,2718.0056042031524,4039.702626970228,2838.169877408056,2855.802101576182,4008.903327495622,2758.8546409807354,1639.3607705779334,214.0
-8619750.0,45000.0,3862.7190146266357,4889.332563510393,4015.2879137798304,4001.2309468822173,4660.5165511932255,3332.0177059276366,2049.3910700538877,216.4
-8619750.0,69750.0,3528.66106870229,4429.797709923664,3692.141221374046,3631.865648854962,4223.5496183206105,2871.706106870229,1723.463358778626,223.9
-8619750.0,74700.0,3846.3803384367448,4509.662369057212,3991.9943593875905,3931.7639000805802,4291.759065269944,3026.4480257856567,1885.6091861402094,221.9
-8619750.0,99900.0,3444.141861622698,4345.756595321055,3592.3469387755104,3528.697361871578,4100.068193130911,2897.852663016426,1832.70831259333,234.7
-8619750.0,104850.0,3222.362784471218,4372.3485051316375,3347.004016064257,3331.4319500223114,4248.743864346274,2961.7380633645694,1826.185631414547,233.3
-8619750.0,109800.0,3008.2488362251374,4206.810833685992,3066.1341515023278,3113.530258146424,4230.008463817181,3098.092678798138,1911.9500634786289,227.0
-8619750.0,114750.0,2936.6156,4125.7664,2958.1456,3026.536,4230.4112,3135.026,1946.1932,228.7
-8619750.0,124650.0,3071.8003175863437,4417.367606192934,3078.3112346169114,3180.198491464867,4458.2516871774515,3322.428741564113,2085.6649464073043,225.4
-8619750.0,129600.0,3039.19800747198,4249.281444582814,3104.051473640515,3145.3565794935657,4219.160232461602,3043.9086757990867,1924.3864674138647,222.3
-8619750.0,135000.0,3044.448484848485,4294.5766233766235,3113.574025974026,3157.753246753247,4279.380519480519,3114.8277056277057,1950.0549783549784,224.5
-8619750.0,139950.0,3424.5495905368516,4664.3102820746135,3458.7506824385805,3539.097816196542,4584.248407643312,3348.757506824386,2128.466787989081,222.9
-8619750.0,154800.0,2656.7180111265648,4026.276425591099,2675.824756606398,2771.280250347705,4090.556675938804,2972.2611265646733,1847.5837969401948,222.5
-8619750.0,169650.0,2060.917230273752,3515.6969404186793,1977.137842190016,2135.608695652174,3837.600644122383,3025.772946859903,1845.8962962962962,220.8
-8619750.0,184950.0,3377.2725973561987,4640.679885673455,3386.8170775276885,3497.4258663808505,4626.639156841729,3441.1697034655235,2078.9324758842445,212.7
-8619750.0,189900.0,3759.1466718266256,4956.874226006192,3775.795278637771,3877.5832043343653,4772.671439628483,3566.438080495356,2165.889318885449,206.7
-8619750.0,199800.0,3695.0610057708163,4729.737015663643,3768.0869744435286,3813.2642209398186,4583.294311624072,3340.2337180544105,2013.4649629018961,201.5
-8619750.0,219600.0,3866.4963931469792,4780.899909828675,3947.0888187556357,3966.857980162308,4618.119927862939,3401.4571686203785,2074.562669071235,204.3
-8619750.0,234900.0,2987.22396212673,4163.979970866715,3107.719592134013,3115.81609613984,4096.143481427531,2844.8048069919882,1697.8918426802622,216.1
-8614800.0,49950.0,3992.7353870458137,4891.58925750395,4136.529225908373,4120.022116903633,4677.012638230648,3423.3601895734596,2147.841232227488,206.9
-8614800.0,54900.0,4239.9548447789275,5044.821260583255,4377.810912511759,4357.207902163687,4794.4938852304795,3444.2022577610537,2136.5644402634052,219.8
-8614800.0,74700.0,3909.1975609756096,4599.726829268293,4054.370731707317,3996.8,4428.892682926829,3107.233333333333,1913.2252032520325,228.0
-8614800.0,79650.0,3546.4811594202897,4423.935507246377,3684.7202898550727,3645.1253623188404,4239.639130434783,2938.3797101449277,1781.549275362319,224.0
-8614800.0,84600.0,3300.0506822612087,4569.12865497076,3429.9766081871344,3430.940220922677,4492.094217024041,3069.4795321637425,1835.0734243014945,229.3
-8614800.0,94950.0,3928.345870809485,4640.470155355682,4058.1275551921503,3994.687653311529,4487.089125102208,3205.7530662305803,1990.9746524938676,233.5
-8614800.0,109800.0,3448.0251303935515,4367.748221906117,3575.153627311522,3533.040303461356,4236.6012328117595,3045.140825035562,1925.5097202465624,227.9
-8614800.0,114750.0,3283.923941227312,4612.738980121003,3340.5043215211754,3405.3245462402765,4544.2178046672425,3292.7299049265343,2019.0834053586862,225.7
-8614800.0,124650.0,3157.769071310116,4481.541873963516,3169.825456053068,3255.539800995025,4520.978855721393,3329.709784411277,2085.4274461028194,237.1
-8614800.0,129600.0,3573.3086299366164,4603.601657727938,3646.4934178449535,3658.354948805461,4554.511945392492,3350.1599219892737,2150.2974158946854,237.9
-8614800.0,139950.0,3659.6866764275255,4774.324548560273,3711.9360663738407,3768.024402147389,4720.654465592972,3445.7818448023427,2181.040507564666,229.6
-8614800.0,144900.0,2863.978021978022,4284.987833594976,2883.443485086342,2970.4352433281006,4363.917189952905,3161.585164835165,1940.8916797488225,234.8
-8614800.0,159750.0,2737.413111342352,4092.9278529309745,2769.4602844259452,2848.1366631980577,4175.244883801595,3001.5036420395422,1826.3333333333333,236.0
-8614800.0,174600.0,1934.563448498547,3161.65353567969,1897.3257991604778,2024.835324507588,3443.122699386503,2674.5744268647077,1638.9977397481434,229.6
-8614800.0,194850.0,2584.691426701571,4056.622382198953,2616.0392670157066,2702.7081151832463,4162.658704188481,3060.4080497382197,1794.8802356020942,215.6
-8614800.0,199800.0,3324.9066189624327,4594.153488372093,3383.5055456171735,3450.597137745975,4486.287298747764,3248.156350626118,1953.9284436493738,209.0
-8609850.0,129600.0,3782.017112299465,5016.755080213904,3842.1791443850266,3889.624598930481,4924.030481283423,3631.3486631016044,2298.65614973262,241.1
-8609850.0,135000.0,3991.012277470841,4846.368937998772,4059.081031307551,4077.9447513812156,4791.858809085328,3597.24861878453,2350.8238182934315,244.1
-8609850.0,139950.0,3073.7241659886085,4422.5423108218065,3103.8893409275834,3177.0630593978844,4429.648901545972,3248.8620829943043,2034.2156224572823,235.5
